app,source,good_count,bad_count,total_count,category,confidence,reason
com.tapblaze.pizzabusiness,bad_only,0,2,2,social_entertainment,high,披萨经营模拟游戏
com.Garawell.BridgeRace,bad_only,0,2,2,social_entertainment,high,休闲竞技游戏
com.secure.free.proxy.vpnmaster.app,bad_only,0,1,1,utility,high,VPN代理工具
audioeditor.mp3cutter.musiceditor,bad_only,0,1,1,utility,high,音频剪辑工具
com.autoclicker.automatictap.tap.clicker,bad_only,0,1,1,utility,high,自动点击器工具
com.batam.ppdb,bad_only,0,1,1,other,medium,地方招生系统
com.dufftranslate.cameratranslatorapp21,bad_only,0,1,1,utility,high,相机翻译工具
com.nocardteam.tesla.proxy,bad_only,0,1,1,utility,high,网络代理工具
com.olymptrade.asia,bad_only,0,1,1,gambling,high,二元期权高风险交易
com.wisdomlogix.gps.map.camera.photo,bad_only,0,1,1,utility,high,GPS水印相机
com.cctv.keye,bad_only,0,1,1,utility,high,监控查看工具
com.funnyvideo.cgame.fruitblast,bad_only,0,1,1,social_entertainment,high,水果消除游戏
com.guardvpn.internet.secure,bad_only,0,1,1,utility,high,安全VPN工具
com.omndev.mqgame.globeblast,bad_only,0,1,1,social_entertainment,high,休闲消除游戏
hr.podlanica,bad_only,0,1,1,other,low,未知小众应用
org.chromium.webapk.a9edc04c68c8b555f_v2,bad_only,0,1,1,utility,high,Chrome网页应用
com.app360brains.exDialer,bad_only,0,1,1,utility,high,拨号器工具
com.asiatogel88.apk,bad_only,0,1,1,gambling,high,印尼彩票赌博
com.changdu.novel.reader4,bad_only,0,1,1,social_entertainment,high,小说阅读应用
com.fun.share,bad_only,0,1,1,social_entertainment,medium,文件分享社交
com.movieandtv.movie,bad_only,0,1,1,social_entertainment,high,影视播放应用
com.translate.voice.speech.language.camera.translation.free,bad_only,0,1,1,utility,high,语音翻译工具
music.player.android,bad_only,0,1,1,utility,high,音乐播放器
org.chromium.webapk.a59750f0e79607147_v2,bad_only,0,1,1,utility,high,Chrome网页应用
com.JadeHeaven.MergeBlue,bad_only,0,1,1,social_entertainment,high,合成休闲游戏
com.appybuilder.mdbillalhossain1.forex_tradingsignal,bad_only,0,1,1,gambling,high,外汇交易信号
com.carolus.app,bad_only,0,1,1,other,low,未知应用
com.moonactive.holestars,bad_only,0,1,1,social_entertainment,high,休闲吞噬游戏
com.alfamart.apo,bad_only,0,1,1,shopping,high,Alfamart零售
com.alfamart.humancapitalapp,bad_only,0,1,1,productivity,high,企业内部HR
id.co.dataquest.alfalearning,bad_only,0,1,1,productivity,high,企业学习培训
com.appgis.petakawasanhutan,bad_only,0,1,1,utility,high,GIS地图工具
com.beenuangdevs.gamekata,bad_only,0,1,1,social_entertainment,high,文字猜词游戏
com.eflasoft.indengfree,bad_only,0,1,1,social_entertainment,high,休闲小游戏
com.fast.free.vertex.pro,bad_only,0,1,1,utility,medium,图形处理工具
com.kidzoye.parentalcontrol,bad_only,0,1,1,utility,high,家长控制工具
com.pelengkap.kidungjemaat,bad_only,0,1,1,religious,high,基督教赞美诗
com.secureapps.antitheftalarm,bad_only,0,1,1,utility,high,防盗报警工具
com.stream.sportshd.footballswitch,bad_only,0,1,1,social_entertainment,high,体育直播应用
org.chromium.webapk.a20285aee7fe4c7b6_v2,bad_only,0,1,1,utility,high,Chrome网页应用
speaker.cleaner.water.remover.water.eject.liquid.remover.dust,bad_only,0,1,1,utility,high,扬声器清理工具
com.dlnferry.online_eticket,bad_only,0,1,1,transportation,high,渡轮票务出行
com.mipedes.gacomie,bad_only,0,1,1,other,low,未知应用
com.gpsmapcamerastamplite.gpsmaplocationstamponphotos,bad_only,0,1,1,utility,high,GPS定位相机
com.slotempire.jackpot.bonanza.vegas.casino,bad_only,0,1,1,gambling,high,老虎机赌场
com.abi.perfect.tidy,bad_only,0,1,1,social_entertainment,high,整理收纳游戏
id.erha.userapp,bad_only,0,1,1,shopping,high,Erha美妆零售
com.yodo1.crossyroad,bad_only,0,1,1,social_entertainment,high,经典跑酷游戏
com.community.mbox.ng,bad_only,0,1,1,other,low,未知社区应用
com.duoemperor.kumpulanlagugalauviral,bad_only,0,1,1,social_entertainment,high,音乐合集应用
com.fintech.lockphone,bad_only,0,1,1,utility,high,手机锁机工具
com.stauwmedu.rohanikristenmariashandidanterbaru,bad_only,0,1,1,religious,high,基督教祷告
com.unpalpable.shebang.panderism,bad_only,0,1,1,other,low,未知应用
com.ChronosClean.godfa,bad_only,0,1,1,utility,high,手机清理工具
com.bh.explorers.xm,bad_only,0,1,1,social_entertainment,high,探索冒险游戏
com.easybrain.casualgamecollection,bad_only,0,1,1,social_entertainment,high,休闲游戏合集
com.fy.robo.xm,bad_only,0,1,1,social_entertainment,high,机器人游戏
com.fyhk.world.xm,bad_only,0,1,1,social_entertainment,high,世界探索游戏
com.mjgf.naughty.xm,bad_only,0,1,1,social_entertainment,high,休闲小游戏
com.trendluxe.trendluxe,bad_only,0,1,1,shopping,high,时尚电商平台
com.tyou.Sweet.mi,bad_only,0,1,1,social_entertainment,high,休闲小游戏
com.tyou.warzone.mi,bad_only,0,1,1,social_entertainment,high,射击类游戏
com.zk.magicalpets.mi,bad_only,0,1,1,social_entertainment,high,宠物养成游戏
dpc.daily.phone.cleaner,bad_only,0,1,1,utility,high,日常清理工具
spd.smart.phone.detector,bad_only,0,1,1,utility,high,设备检测工具
ultimate.phone.merge,bad_only,0,1,1,social_entertainment,high,合并消除游戏
water.intake.tracker,bad_only,0,1,1,utility,high,饮水记录工具
com.dev.bestizoler,bad_only,0,1,1,other,low,未知应用
com.kreditpastimudah,bad_only,0,1,1,cash_loan,high,现金贷应用
com.app.vezx,bad_only,0,1,1,other,low,未知应用
com.cetoex.cetoex,bad_only,0,1,1,other,low,未知应用
com.dropblocks.free.game.falling.puzzle.huawei.vivo,bad_only,0,1,1,social_entertainment,high,益智消除游戏
com.google.android.apps.youtube.mango,bad_only,0,1,1,social_entertainment,high,YouTube Go
com.starxnetwrok.app,bad_only,0,1,1,other,low,未知网络应用
eu.faircode.netguard,bad_only,0,1,1,utility,high,网络防火墙
max.cryptotab.android,bad_only,0,1,1,utility,high,加密浏览器
org.chromium.webapk.a510d2550f5058d84_v2,bad_only,0,1,1,utility,high,Chrome网页应用
org.chromium.webapk.a6f3634c1d9f3fe1a_v2,bad_only,0,1,1,utility,high,Chrome网页应用
com.slot338.Myapp,bad_only,0,1,1,gambling,high,老虎机赌博
com.app.bintangsupermarket,bad_only,0,1,1,shopping,high,超市购物应用
calc.gallery.lock,bad_only,0,1,1,utility,high,计算器伪装锁
com.Afifi.Thechallengeofdesert,bad_only,0,1,1,social_entertainment,high,沙漠挑战游戏
com.memud.bagonangn,bad_only,0,1,1,other,low,未知应用
com.tinyvpn.fastvpn.securevpn,bad_only,0,1,1,utility,high,快速VPN工具
com.unblocksite.proxy.borwser.browseprivate.proxybrowser,bad_only,0,1,1,utility,high,代理浏览器
com.wallet.manager.moneymanage.expense,bad_only,0,1,1,productivity,high,记账理财工具
com.wallpaper.launcher.live.pure.magic.desktop,bad_only,0,1,1,utility,high,动态壁纸启动器
org.chromium.webapk.a26b595dec8792e06_v2,bad_only,0,1,1,utility,high,Chrome网页应用
org.chromium.webapk.ab01d6a7334000a83_v2,bad_only,0,1,1,utility,high,Chrome网页应用
com.arrange.box.tins,bad_only,0,1,1,social_entertainment,high,整理收纳游戏
com.chat.fofoo,bad_only,0,1,1,social_entertainment,high,社交聊天应用
com.giraffeeapp.desert,bad_only,0,1,1,social_entertainment,high,沙漠主题游戏
com.pop.blockpop,bad_only,0,1,1,social_entertainment,high,方块消除游戏
id.go.pusatprestasinasional.ksnmobile,bad_only,0,1,1,other,medium,国家竞赛政务
bubbleshooter.orig,bad_only,0,1,1,social_entertainment,high,泡泡射击游戏
com.atlas.eturjawali.dirty,bad_only,0,1,1,social_entertainment,high,清洁解压游戏
com.bengkelweb.poldasumbarnew,bad_only,0,1,1,other,medium,警方政务应用
com.benocomp99.AKBP_Agam,bad_only,0,1,1,other,medium,警方政务应用
com.diskominfo.sumbar.sipalada,bad_only,0,1,1,other,medium,地方政务系统
com.ntmclantas,bad_only,0,1,1,other,medium,交警政务应用
com.redcactus.repost,bad_only,0,1,1,social_entertainment,high,内容转发工具
com.video.downloader.snapx,bad_only,0,1,1,utility,high,视频下载工具
com.weragati.puzzlebrickclassic,bad_only,0,1,1,social_entertainment,high,砖块消除游戏
net.sdmbudayaunggul.app,bad_only,0,1,1,other,low,未知应用
org.chromium.webapk.abe2479fdfd07fada_v2,bad_only,0,1,1,utility,high,Chrome网页应用
com.zingplay.susundn,bad_only,0,1,1,social_entertainment,high,叠叠乐游戏
perlukah.kamupergi.kekampung.halaman,bad_only,0,1,1,other,low,未知应用
ai.meeting.app,bad_only,0,1,1,productivity,high,AI会议工具
au.com.seek,bad_only,0,1,1,productivity,high,求职招聘平台
co.id.bosshire.jobportal,bad_only,0,1,1,productivity,high,印尼招聘门户
com.deallsjobs,bad_only,0,1,1,productivity,high,求职应用
com.gilkor.app.sedayuone,bad_only,0,1,1,other,low,未知应用
com.hfegghs.efjer.erglijieor,bad_only,0,1,1,other,low,未知应用
com.jhcgroup.jhcmobile,bad_only,0,1,1,other,low,未知企业应用
com.locatormidgard.findnumber,bad_only,0,1,1,utility,high,号码定位工具
com.phonedoc.navigator,bad_only,0,1,1,utility,high,手机导航工具
com.transferwise.android,bad_only,0,1,1,ewallet,high,跨境汇款Wise
com.xstudios.fastscan,bad_only,0,1,1,utility,high,快速扫描工具
id.go.beacukai.myceisa,bad_only,0,1,1,other,medium,海关政务系统
id.or.iaglobal.sakiai,bad_only,0,1,1,other,medium,会计协会应用
id.or.iaiglobal.iaievent,bad_only,0,1,1,other,medium,协会活动应用
style.chat.niko.android,bad_only,0,1,1,social_entertainment,high,聊天社交应用
zc.image.to.pdf,bad_only,0,1,1,utility,high,图片转PDF
id.abhitech.sijoni,bad_only,0,1,1,other,low,未知应用
app.pusatmenang,bad_only,0,1,1,gambling,high,博彩平台
check.ktp.ktp,bad_only,0,1,1,utility,high,身份证检查工具
com.Dorahoki,bad_only,0,1,1,gambling,high,Hoki博彩应用
com.apkmodjoy.musang178,bad_only,0,1,1,gambling,high,178博彩应用
com.app.cerb.mcaju,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mcbo9,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mclg9,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mcn89,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mcs7k,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mcun8,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.cerb.mcws2,bad_only,0,1,1,gambling,high,cerb系列博彩
com.app.findx,bad_only,0,1,1,utility,high,文件查找工具
com.app.geo360,bad_only,0,1,1,utility,high,地图定位工具
com.app.screnax,bad_only,0,1,1,utility,high,屏幕管理工具
com.appberry.descargar.mp3.music.downloader,bad_only,0,1,1,utility,high,音乐下载工具
com.appswing.qrcodereader.barcodescanner.qrscanner,bad_only,0,1,1,utility,high,二维码扫描
com.ayu89.app,bad_only,0,1,1,gambling,high,89博彩应用
com.bata123.bata123,bad_only,0,1,1,gambling,high,123博彩应用
com.bendera62,bad_only,0,1,1,gambling,high,62博彩应用
com.collage.maker.app.photo.editor.collageart,bad_only,0,1,1,utility,high,拼图编辑工具
com.domobile.applock,bad_only,0,1,1,utility,high,应用锁工具
com.dramaflix.short.app,bad_only,0,1,1,social_entertainment,high,短剧播放应用
com.dramanow.shorts.app,bad_only,0,1,1,social_entertainment,high,短剧播放应用
com.enlightment.voicerecorder,bad_only,0,1,1,utility,high,录音机工具
com.example.Hoki70,bad_only,0,1,1,gambling,high,Hoki70博彩
com.example.suka,bad_only,0,1,1,other,low,未知应用
com.glority.picturefish,bad_only,0,1,1,utility,high,图片识别工具
com.gps.phonelocation.tracker.locatorsharing.maps,bad_only,0,1,1,utility,high,GPS定位追踪
com.indo62,bad_only,0,1,1,gambling,high,Indo62博彩
com.king555,bad_only,0,1,1,gambling,high,555博彩应用
com.kwshortvideo.kalostv,bad_only,0,1,1,social_entertainment,high,短视频应用
com.lot.com.prod.tmgaming.win25,bad_only,0,1,1,gambling,high,win25博彩
com.macanempire.app,bad_only,0,1,1,gambling,high,老虎机博彩
com.mearsure.heartratepro.manage,bad_only,0,1,1,utility,high,心率监测工具
com.megawin288,bad_only,0,1,1,gambling,high,288博彩应用
com.mobispeedy.recovery,bad_only,0,1,1,utility,high,数据恢复工具
com.pbb4d,bad_only,0,1,1,gambling,high,4D彩票赌博
com.phone.locator.gps.phonetracker.gpstracker,bad_only,0,1,1,utility,high,手机GPS定位
com.pinguo.camera360lite,bad_only,0,1,1,utility,high,美颜相机工具
com.pingzero.booster,bad_only,0,1,1,utility,high,手机加速工具
com.playpopo.lomvpn,bad_only,0,1,1,utility,high,VPN代理工具
com.playvid.hdvideoplayer,bad_only,0,1,1,utility,high,高清视频播放
com.proxymaster.vpn,bad_only,0,1,1,utility,high,代理VPN工具
com.puma33,bad_only,0,1,1,gambling,high,33博彩应用
com.samsung.android.geargplugin,bad_only,0,1,1,utility,high,三星手表插件
com.sanca999,bad_only,0,1,1,gambling,high,999博彩应用
com.screen.mirroring.miracast.tv.cast.smart.view,bad_only,0,1,1,utility,high,智能投屏工具
com.screen.mirroring.tv.cast.remote,bad_only,0,1,1,utility,high,电视投屏工具
com.seamless.SIAP108,bad_only,0,1,1,gambling,high,108博彩应用
com.sonic55,bad_only,0,1,1,gambling,high,55博彩应用
com.stupeflix.replay,bad_only,0,1,1,utility,high,视频编辑工具
com.talas89.app,bad_only,0,1,1,gambling,high,89博彩应用
com.terong.terong,bad_only,0,1,1,other,low,未知应用
com.to288,bad_only,0,1,1,gambling,high,288博彩应用
com.universetoday.moon.free,bad_only,0,1,1,utility,high,天文观测工具
com.whomess.app,bad_only,0,1,1,other,low,未知应用
com.xjpnation.app,bad_only,0,1,1,other,low,未知应用
id.go.atrbpn.e_office_atrbpn,bad_only,0,1,1,other,medium,土地局政务
net.familo.android,bad_only,0,1,1,social_entertainment,high,家庭社交应用
photo.android.hd.camera,bad_only,0,1,1,utility,high,高清相机工具
photo.cameraselfie.sweet.camera,bad_only,0,1,1,utility,high,自拍相机工具
sitasya.example.asus.aplikasi3,bad_only,0,1,1,other,low,未知应用
sitgmim.dodokugmim,bad_only,0,1,1,other,low,未知应用
smart.screen.mirroring.smartviewad.viewstream.tv,bad_only,0,1,1,utility,high,智能投屏工具
sms.mms.messages.text.free,bad_only,0,1,1,utility,high,短信管理工具
star.gps.area.mapsmeasure,bad_only,0,1,1,utility,high,GPS测距工具
video.downloader.tiktok.instagram.file.saver.vault,bad_only,0,1,1,utility,high,视频下载工具
ai.ave.platform,bad_only,0,1,1,other,low,未知AI平台
com.roboxnet,bad_only,0,1,1,other,low,未知网络应用
com.tradewill.online,bad_only,0,1,1,gambling,high,在线交易博彩
com.energysh.quickarte,bad_only,0,1,1,utility,medium,快捷工具应用
com.feamber.pool3,bad_only,0,1,1,social_entertainment,high,台球模拟游戏
com.game.rescueagent,bad_only,0,1,1,social_entertainment,high,救援闯关游戏
com.sec.android.app.sbrowser.webapk.w3948b2f5a5b4f0b1c6f60fb61849380d1,bad_only,0,1,1,utility,high,三星浏览器
com.yispark.video.downloader.aos,bad_only,0,1,1,utility,high,视频下载工具
eu.inlogic.tennis.open.tournament2019,bad_only,0,1,1,social_entertainment,high,网球体育游戏应用
math.puzzle.games.crossmath.number.puzzles.free,bad_only,0,1,1,social_entertainment,high,数学益智游戏
screenrecorder.videoeditor.videorecorder,bad_only,0,1,1,utility,high,屏幕录制工具
se.stxt.android,bad_only,0,1,1,other,low,未知文本类应用
id.co.alfascorpii.paperless,bad_only,0,1,1,utility,medium,Alfamart无纸化工具
id.pollingleasingproject,bad_only,0,1,1,other,low,未知租赁项目应用
com.gyjyfhthh.TileAdventure,bad_only,0,1,1,social_entertainment,high,消除冒险游戏
com.pactindo.mb.pdsb,bad_only,0,1,1,other,low,未知金融类应用
mtda.rpaynativeandroid,bad_only,0,1,1,other,low,未知支付类应用
com.DCZT.SpeakerCleaner,bad_only,0,1,1,utility,high,扬声器清理工具
com.browser.pintar,bad_only,0,1,1,utility,high,浏览器应用
com.cerdillac.persetforlightroom,bad_only,0,1,1,utility,high,图片编辑预设
com.iqoption,bad_only,0,1,1,gambling,high,二元期权投机交易
com.moneytracker.financecontrol.dailybudget.expenses,bad_only,0,1,1,productivity,high,财务记账工具
com.paciran.ceksaldobpjsanda,bad_only,0,1,1,utility,medium,医保余额查询
songs.top_hits_songs_new,bad_only,0,1,1,social_entertainment,high,音乐播放器
com.build.vip.realm.city,bad_only,0,1,1,social_entertainment,high,城市建造游戏
com.chibhcavaminga.skins,bad_only,0,1,1,social_entertainment,high,游戏皮肤工具
com.dramastar.short,bad_only,0,1,1,social_entertainment,high,短剧视频应用
com.joydrama.shorttv,bad_only,0,1,1,social_entertainment,high,短剧视频应用
com.phone.screen.on.off.shake.lock.unlock,bad_only,0,1,1,utility,high,手机摇动控制工具
com.pracang.app,bad_only,0,1,1,other,low,未知本地应用
com.shortego.dramareels,bad_only,0,1,1,social_entertainment,high,短剧视频应用
com.forfamily3.membacaalquranku3,bad_only,0,1,1,religious,high,古兰经阅读应用
kr.co.smartstudy.bebefinnparty_android_googlemarket,bad_only,0,1,1,social_entertainment,high,儿童益智游戏
sorting.games.goods.sort.triple.match3d.puzzle.stuff,bad_only,0,1,1,social_entertainment,high,3D整理消除游戏
com.agavegames.whatthehex,bad_only,0,1,1,social_entertainment,high,休闲解谜游戏
com.app.mcdc,bad_only,0,1,1,other,low,未知应用
com.cleaner.goal,bad_only,0,1,1,utility,high,手机清理工具
com.fluidgames.waterpuzzle.fun,bad_only,0,1,1,social_entertainment,high,流水解谜游戏
com.kemdiktisaintek.intrapresensi,bad_only,0,1,1,productivity,medium,教育部考勤系统
com.loop.octo.crush,bad_only,0,1,1,social_entertainment,high,消除类游戏
com.muslimprayer.qiblafinder.qiblacompass,bad_only,0,1,1,religious,high,穆斯林礼拜指南
com.oversea.indomanga,bad_only,0,1,1,social_entertainment,high,漫画阅读应用
com.pc.sand.loop,bad_only,0,1,1,social_entertainment,high,休闲沙盒游戏
io.state.fight,bad_only,0,1,1,social_entertainment,high,格斗对战游戏
org.chromium.webapk.a85f4a6838f7815c7_v2,bad_only,0,1,1,utility,high,浏览器WebAPK
com.duplicatefilefixer,bad_only,0,1,1,utility,high,重复文件清理
com.handytoolsapps.duplicatefileremover,bad_only,0,1,1,utility,high,重复文件清理
com.pcloud.pcloud,bad_only,0,1,1,utility,high,云存储网盘
